scenario,pi1,rep,scheme,d1,r1,ok,n_with_fail_b,n_cross_c,a0,a1,lam,q,log_xi,se,lo,hi,log_xi_true
S2-moderate,0.25,168,a,8,3,1,3,3,-4.997786954148213,0.6965724704604647,0.0001234098042062447,0.9199973963163772,7.668111093912425,11760.477581802541,-23042.444390229775,23057.780612417602,9.174162719372127
S2-moderate,0.25,168,b,8,3,1,3,3,-9.549216337554693,11.434688238324089,0.000310967032972401,0.8688389829880389,13.639079353115259,9.019920965732592,-4.039640883118365,31.31779958934888,9.174162719372127
S2-moderate,0.25,168,c,8,3,1,3,3,-2.0804580731474505,1.6190823364648046,0.3605376813614463,0.480288028963199,8.950435793801491,3.090412805301977,2.8933379980482226,15.00753358955476,9.174162719372127
S2-moderate,0.25,169,a,6,3,1,3,3,-4.729286306223203,0.35001935764096037,0.00012340980414959213,0.9020870837933335,7.439442569290415,6825.606451405623,-13370.503374829974,13385.382259968554,9.174162719372127
S2-moderate,0.25,169,b,6,3,1,3,3,-5.668432229497235,4.495910856653769,0.0012169870351644119,0.774694476350812,10.23745959215923,110.25923022128612,-205.86666060467184,226.34157978899032,9.174162719372127
S2-moderate,0.25,169,c,6,3,1,3,3,-0.5024416787529596,0.9501060467889553,9.715310771869852,0.30994856910601554,8.796229299096627,4.252951838802693,0.4605968670599516,17.131861731133302,9.174162719372127
S2-moderate,0.25,170,a,9,2,1,2,2,2.1870485229454877,-1.8572734284548424,1074.772157089857,0.12704987016517824,0.043001439836149666,,,,9.174162719372127
S2-moderate,0.25,170,b,9,2,1,2,2,1.5422858506058277,0.3520436236480555,5859.595141485609,0.07830381653594864,9.393513729866035,79.43732107010541,-146.30077459588534,165.08780205561743,9.174162719372127
S2-moderate,0.25,170,c,9,2,1,2,2,-0.8712451226474184,1.590586402910389,8.511540880106852,0.3198447761887408,9.741332943144522,5.980718526311364,-1.9806599700972178,21.463325856386263,9.174162719372127
S2-moderate,0.25,171,a,9,2,1,2,2,-2.2078540789315717,8.687304360951865,8103.083605625222,0.06721097081296962,67.10131066278281,513.850350801808,-940.0268703520333,1074.2294916775988,9.174162719372127
S2-moderate,0.25,171,b,9,2,1,2,2,1.7322142875865292,0.053268031426645726,6782.232590042044,0.07138187901086655,7.6007069623268695,,,,9.174162719372127
S2-moderate,0.25,171,c,9,2,1,2,2,-1.985362027878998,1.6478238865482384,0.4016493195068491,0.46146304076799155,9.101829397522069,2.3440024497335883,4.507669016370578,13.69598977867356,9.174162719372127
S2-moderate,0.25,180,a,14,1,1,1,1,-4.156249500023222,10.461463445614319,275.3461286363611,0.2190344555809804,29.486009232262333,,,,9.174162719372127
S2-moderate,0.25,180,b,14,1,1,1,1,0.3328659957482313,0.3550920565471274,166.64808627267217,0.24025301980785102,8.016258419172278,,,,9.174162719372127
S2-moderate,0.25,180,c,14,1,1,1,1,-3.6766797655955976,4.182324448414004,0.34419542563221206,0.539055925137056,11.059675964042569,3.4186709786062703,4.359203970981977,17.76014795710316,9.174162719372127
S2-moderate,0.25,181,a,8,3,1,3,3,-5.537765692490152,5.151585806288791,0.005887967273178735,0.7191139890809395,10.873890824424768,31.953196725120637,-51.75322394773488,73.50100559658442,9.174162719372127
S2-moderate,0.25,181,b,8,3,1,3,3,0.9958435755405078,0.4339260707706294,857.5716186477412,0.14534002338339513,8.733188139647686,34.215516417505754,-58.32799175110252,75.79436803039789,9.174162719372127
S2-moderate,0.25,181,c,8,3,1,3,3,-2.9109828283969845,1.4212384433192047,0.05220649490309801,0.5997576535535514,8.531909602753252,5.564112419133217,-2.3735503446798862,19.43736955018639,9.174162719372127
S2-moderate,0.25,182,a,6,3,1,3,3,-10.006935915022309,11.870828601684607,0.0001234098041818394,0.8913469143217639,13.808177314714214,38.32574471005338,-61.30890199766691,88.92525662709534,9.174162719372127
S2-moderate,0.25,182,b,6,3,1,3,3,-7.738981958572552,6.898809147961087,0.00012340980418603262,0.8936720741191888,11.218521532619967,281.93330151186035,-541.3605954730982,563.7976385383382,9.174162719372127
S2-moderate,0.25,182,c,6,3,1,3,3,-1.2374953387591021,1.9481080925796135,3.5805884757207345,0.3433103221720174,10.130652407587545,4.242810190939624,1.8148972401063723,18.44640757506872,9.174162719372127
S2-moderate,0.25,183,a,12,2,1,2,2,-4.068901068149092,-1.7129185871024093,0.00012340980480960765,0.9505496324635222,6.057020477781335,11784.547717406673,-23091.232079733003,23103.346120688562,9.174162719372127
S2-moderate,0.25,183,b,12,2,1,2,2,-5.2501873008882285,0.8350682383066215,0.00012351931345555572,0.9514895449462162,7.737080665886602,,,,9.174162719372127
S2-moderate,0.25,183,c,12,2,1,2,2,-2.6793727867262347,1.7310381228570009,0.13658655743938017,0.5546825891153249,8.84604091277698,3.094178041833226,2.7815633890291878,14.910518436524772,9.174162719372127
S2-moderate,0.25,176,a,10,2,1,2,2,-1.2679166959094272,6.5726309164334396,8103.083883334457,0.07211124135413412,49.49623339570912,555.5114856026406,-1039.2862713838072,1138.2787381752255,9.174162719372127
S2-moderate,0.25,176,b,10,2,1,2,2,1.673853007560632,0.17983946114835925,8103.017908430701,0.07192216652712435,8.408041499638284,,,,9.174162719372127
S2-moderate,0.25,176,c,10,2,1,2,2,-2.7043681555670656,2.514663146887095,0.20184894382014731,0.5076807865812186,9.743533960522509,2.56580658899336,4.714645454799958,14.772422466245061,9.174162719372127
S2-moderate,0.25,177,a,11,2,1,2,2,-3.7330103850125482,8.923383454831987,58.62176334262144,0.25525613978585404,23.640290673358358,167.31746202843772,-304.2959088870276,351.5764902337444,9.174162719372127
S2-moderate,0.25,177,b,11,2,1,2,2,0.9597781938638583,0.3592645715205953,703.0706716940794,0.15561027749801967,8.37284845116962,24.11776996239833,-38.89711206255305,55.64280896489228,9.174162719372127
S2-moderate,0.25,177,c,11,2,1,2,2,-0.9881349261068986,1.499668659401061,8.222622800664393,0.3434069753829048,9.429376125097537,4.412181372456646,0.7816595418240038,18.07709270837107,9.174162719372127
S2-moderate,0.25,178,a,8,3,1,3,3,-2.8279803051330727,8.454251095508624,660.9881288154334,0.16334825846040357,31.40304858724817,120.40510990553581,-204.58663038218893,267.39272755668526,9.174162719372127
S2-moderate,0.25,178,b,8,3,1,3,3,1.111782977117457,0.7961676047160413,3441.9044665660244,0.10843392376921342,10.788178301433591,,,,9.174162719372127
S2-moderate,0.25,178,c,8,3,1,3,3,-1.6862775085030814,1.1873187649134243,1.0930876615347507,0.4533600689502464,8.640124438115016,2.716481895048138,3.3159177591655506,13.964331117064482,9.174162719372127
S2-moderate,0.25,179,a,11,2,1,2,2,-3.0322434988055624,10.278457047592774,4887.442165794616,0.08053428629764212,66.23947866335786,379.0105828234004,-676.6076134300421,809.0865707567579,9.174162719372127
S2-moderate,0.25,179,b,11,2,1,2,2,1.675272207201481,0.19747323334257072,7170.788486039874,0.0711621125475396,8.456133618529561,113.11903064779978,-213.2530924172406,230.1653596542997,9.174162719372127
S2-moderate,0.25,179,c,11,2,1,2,2,-2.055734022670147,1.5444890300783078,0.2930123335101986,0.4839288146662654,8.808167902169625,2.7920721377640674,3.3358070699142974,14.280528734424953,9.174162719372127
S2-moderate,0.25,184,a,9,2,1,2,2,-7.066482488400149,5.220751140751506,0.00012340980472226847,0.9120416708791023,10.238504312611445,1468.7656368512412,-2868.4892456458574,2888.9662542710803,9.174162719372127
S2-moderate,0.25,184,b,9,2,1,2,2,-6.886401684488633,4.816886678839553,0.00012340980475489892,0.9127162091366905,10.026907526586715,1096.0245475762256,-2138.1417318946224,2158.195546947796,9.174162719372127
S2-moderate,0.25,184,c,9,2,1,2,2,-1.7301259454467632,1.6312422480705009,0.8993980309523918,0.42851236131377834,9.23422672745784,2.871000835899742,3.607168489509956,14.861284965405723,9.174162719372127
S2-moderate,0.25,185,a,8,3,1,3,3,-1.5279931671384013,6.115956518428494,1058.850247048697,0.13320578029225577,28.736561116920875,,,,9.174162719372127
S2-moderate,0.25,185,b,8,3,1,3,3,-1.6384239329922705,2.7178699488239593,5.286418924839796,0.35243788968197565,11.084976504396812,9.105433135419972,-6.761344504663954,28.93129751345758,9.174162719372127
S2-moderate,0.25,185,c,8,3,1,3,3,0.7904469782846254,0.7449638762627422,582.0341291472741,0.15343248241706317,9.614070246805477,14.02425001370089,-17.872954690233627,37.10109518384458,9.174162719372127
S2-moderate,0.25,186,a,10,2,1,2,2,-1.0748982963428029,5.878812108966146,5986.55327340859,0.08887824861114925,37.98112154857947,237.65588881994643,-427.8158612523708,503.77810434952977,9.174162719372127
S2-moderate,0.25,186,b,10,2,1,2,2,1.477856804523518,0.16853324312416018,4115.71915568609,0.09857442083946073,8.085649295141943,39.37870568803794,-69.09519561121498,85.26649420149887,9.174162719372127
S2-moderate,0.25,186,c,10,2,1,2,2,-1.4710967913303459,1.0559177663083479,1.3357514055296804,0.4330607264435831,8.528062050735237,2.633448994434587,3.366596866520225,13.689527234950248,9.174162719372127
S2-moderate,0.25,187,a,11,2,1,2,2,-8.732581012511107,8.814337794834078,0.00012340980415985074,0.9282503794056085,11.881798302510164,173.08729499716046,-327.36306607338423,351.12666267840456,9.174162719372127
S2-moderate,0.25,187,b,11,2,1,2,2,-9.316143070507405,10.086212275635429,0.0001288580456105593,0.9279876333575799,12.51688716346344,50.70188835320497,-86.85698795698914,111.89076228391602,9.174162719372127
S2-moderate,0.25,187,c,11,2,1,2,2,-0.6360652382956604,1.2272526376755848,10.048300323740142,0.3155865437319289,9.097297987313697,6.221630933660772,-3.096874567761727,21.29147054238912,9.174162719372127
S2-moderate,0.25,196,a,13,1,1,1,1,-0.35262195217413317,4.577177920957848,7722.842373145026,0.07273282883485961,36.46174485170606,,,,9.174162719372127
S2-moderate,0.25,196,b,13,1,1,1,1,1.4606367935107634,0.5521864244321,6231.473987651458,0.07777682856848044,10.54078264868347,53.070255976363825,-93.47500771531118,114.55657301267813,9.174162719372127
S2-moderate,0.25,196,c,13,1,1,1,1,-1.6542564567076394,2.1660495065664307,2.0714940839265186,0.3912970381218856,9.974522898659371,3.7488390625417463,2.6269333522406493,17.322112445078094,9.174162719372127
S2-moderate,0.25,197,a,12,2,1,2,2,0.10092993847898679,3.6535759916795976,8103.083815156936,0.0688597058593841,31.900731515957748,202.38517020261048,-364.7669130861677,428.5683761180832,9.174162719372127
S2-moderate,0.25,197,b,12,2,1,2,2,1.740888173603489,0.08905014096319597,8103.076868001769,0.06882633809962926,7.78808049128774,62.01769565478185,-113.7643693962509,129.34053037882637,9.174162719372127
S2-moderate,0.25,197,c,12,2,1,2,2,-0.4960943574568373,2.0155277430283567,36.6598636891471,0.24635850744074184,11.194768472468066,8.527880230561745,-5.519569643904088,27.90910658884022,9.174162719372127
S2-moderate,0.25,198,a,11,2,1,2,2,-10.1853305462038,11.84951110324846,0.00012340980428087172,0.9393589438033652,13.292618003049594,34.71041817549662,-54.73855150924827,81.32378751534746,9.174162719372127
S2-moderate,0.25,198,b,11,2,1,2,2,-5.075099009688277,0.7199996267743287,0.00012340980459741752,0.9403215064706348,7.603946882136231,5937.396500188021,-11629.479355420548,11644.68724918482,9.174162719372127
S2-moderate,0.25,198,c,11,2,1,2,2,-4.115140334762955,2.95303567064016,0.012793157819515883,0.6745098776528313,9.427950993701154,11.830472666676366,-13.759349353070055,32.61525134047236,9.174162719372127
S2-moderate,0.25,199,a,12,2,1,2,2,-2.3878711416032585,6.826386847016716,386.8599669702997,0.20387670011999576,22.997057718497135,98.24009450691673,-169.54998935287085,215.54410478986512,9.174162719372127
S2-moderate,0.25,199,b,12,2,1,2,2,0.47519635427378415,1.0415665782343817,762.2215377966809,0.1772832042453755,10.1745716579027,48.657760909957204,-85.19288729397431,105.54203060977972,9.174162719372127
S2-moderate,0.25,199,c,12,2,1,2,2,-2.366297911342245,1.6644810655564415,0.5471296503736294,0.5137673911129012,8.987494947560805,2.4914335129213088,4.104374992358932,13.870614902762679,9.174162719372127
S2-moderate,0.25,188,a,10,2,1,2,2,-1.2698686294480819,5.478049141645524,946.918649098509,0.13848555332909154,25.769870226175723,230.78782723593548,-426.56595922650996,478.1056996788614,9.174162719372127
S2-moderate,0.25,188,b,10,2,1,2,2,1.0209726596610582,0.584257170356641,1110.6072831486426,0.13330300037687492,9.361060429532337,38.68762560727187,-66.46529240809005,85.18741326715474,9.174162719372127
S2-moderate,0.25,188,c,10,2,1,2,2,-1.3454784343558182,1.5661578626993111,2.9666916224642494,0.38539408014801085,9.306838722468271,3.7935780600313986,1.8715623522654026,16.74211509267114,9.174162719372127
S2-moderate,0.25,189,a,13,1,1,1,1,-1.8747585268711502,7.852426234391536,8103.083676920432,0.07531352704981596,55.45687745685254,,,,9.174162719372127
S2-moderate,0.25,189,b,13,1,1,1,1,1.364198734985706,0.6420056648947237,5344.977808013438,0.08566211819888121,10.701327754636125,96.10619954926106,-177.66336205293516,199.06601756220738,9.174162719372127
S2-moderate,0.25,189,c,13,1,1,1,1,-0.4782596127538766,2.6971637256362717,146.45001270646569,0.20493813229444793,13.467903851256134,19.39810943620587,-24.551692011873946,51.48749971438621,9.174162719372127
S2-moderate,0.25,190,a,10,2,1,2,2,-3.682256337987072,11.140819421759133,2749.66471353428,0.11293887957240727,52.990139062598075,255.8590060199948,-448.4842978568086,554.4645759820048,9.174162719372127
S2-moderate,0.25,190,b,10,2,1,2,2,1.2261491591331506,0.38628427101435936,2299.1297367878574,0.11794575390957955,8.882322097793244,25.86870912902179,-41.81941612163198,59.584060317218466,9.174162719372127
S2-moderate,0.25,190,c,10,2,1,2,2,-1.831412616107794,1.5490509228672462,1.023930293897338,0.4488949004500442,9.06638502550606,2.688651135938658,3.796725632073586,14.336044418938535,9.174162719372127
S2-moderate,0.25,191,a,7,3,1,3,3,-0.26698470900891547,4.163262472670139,4938.426339202147,0.08554277848138356,29.98679993719832,240.49634239441096,-441.3773695694605,501.35096944385714,9.174162719372127
S2-moderate,0.25,191,b,7,3,1,3,3,1.2264253854679419,0.5579457790522435,2268.178820240983,0.10712198114233859,9.77532420014692,57.765883986716304,-103.44372794893606,122.99437634922991,9.174162719372127
S2-moderate,0.25,191,c,7,3,1,3,3,-1.4324603983099038,1.3398483484987507,1.5665181020876906,0.4087028246914865,8.949701826653287,3.1369893421525816,2.8013156961482304,15.098087957158345,9.174162719372127
S2-moderate,0.5,4,a,11,4,1,4,4,-3.9941379488955207,-1.6579585481114287,0.0001234098042282026,0.9340764981682044,6.034492097469356,27112.95577520092,-53134.3823417236,53146.45132591853,9.174162719372127
S2-moderate,0.5,4,b,11,4,1,4,4,-8.245605303535156,8.709203272152923,0.00042448270080534405,0.8655710951711777,12.180430759381942,28.012783722322276,-42.72361644307959,67.08447796184348,9.174162719372127
S2-moderate,0.5,4,c,11,4,1,4,4,-1.7402951502794763,1.5296559533988372,0.902210403524376,0.4420327976393146,8.976782404563384,2.8956019156118677,3.3015069363989342,14.652057872727834,9.174162719372127
S2-moderate,0.5,5,a,9,5,1,5,5,-1.1471956394528253,1.2600743550088664,3.498561223392917,0.3753261488886862,9.008157643532986,43.782319729483284,-76.8036121858717,94.81992747293766,9.174162719372127
S2-moderate,0.5,5,b,9,5,1,5,5,1.2754820593632525,0.5722934893344853,3250.705178788122,0.09975586828840838,10.041053924859579,217.59257442094247,-416.43255524353907,436.5146630932582,9.174162719372127
S2-moderate,0.5,5,c,9,5,1,5,5,-2.1903714888504995,1.8268347031413987,0.45545246425086083,0.4784004469611796,9.251220295339932,2.5853570577187845,4.1840135750346725,14.318427015645192,9.174162719372127
S2-moderate,0.5,6,a,8,6,1,6,6,-4.366379358415169,-0.9022028740223522,0.00012340980447750251,0.9333820326352952,6.65302104307251,19401.907719841965,-38020.38734121682,38033.69338330296,9.174162719372127
S2-moderate,0.5,6,b,8,6,1,6,6,-8.96449724678924,9.078533038694339,0.00012340980432010222,0.9342893100618276,12.054528998575146,119.44344960680226,-222.05033041998217,246.15938841713245,9.174162719372127
S2-moderate,0.5,6,c,8,6,1,6,6,-1.1932124780859041,1.2055670484584906,2.5299208849840835,0.38628979436679844,8.84971038939713,3.6531115091576063,1.6897433999394575,16.009677378854803,9.174162719372127
S2-moderate,0.5,7,a,11,4,1,4,4,-1.3876607104797256,1.2907420244835464,1.4166798036801818,0.408771851903482,8.819750907193816,51.8584035902065,-92.82085242535355,110.46035423974119,9.174162719372127
S2-moderate,0.5,7,b,11,4,1,4,4,1.0495411111313748,0.6051082208890866,980.4524733184894,0.12863746604034473,9.453525072217104,52.49314637823429,-93.43115126431128,112.33820140874549,9.174162719372127
S2-moderate,0.5,7,c,11,4,1,4,4,-0.8234038253394438,1.3959419252002512,6.801533498251516,0.3273980284760082,9.339685160710161,4.747584196593892,0.03459112181460533,18.644779199605715,9.174162719372127
S2-moderate,0.25,192,a,10,2,1,2,2,-1.4537109391253331,6.687521766124172,3802.0624745316336,0.08974205981218199,41.83946805022566,624.1813069645182,-1181.5334134233701,1265.2123495238213,9.174162719372127
S2-moderate,0.25,192,b,10,2,1,2,2,1.538310220855974,0.3056722917405077,5003.5315229471435,0.08224595680604167,8.96817557010328,44.63046603757779,-78.50593047678724,96.44228161699381,9.174162719372127
S2-moderate,0.25,192,c,10,2,1,2,2,-2.7419695114184863,2.1679438350952527,0.12047424498107023,0.5337377683914508,9.310432060126157,3.3816278395240844,2.682563285540958,15.938300834711356,9.174162719372127
S2-moderate,0.25,193,a,10,2,1,2,2,-1.4007662593014945,2.211404702293848,8.398473453842916,0.35404417663966864,10.362816949436581,51.33498692137681,-90.25190856329668,110.97754246216984,9.174162719372127
S2-moderate,0.25,193,b,10,2,1,2,2,-0.36940329328725197,0.5350931554872965,17.355755546206186,0.3197977568216576,8.145046907209617,12.558126348269614,-16.468428448702333,32.75852226312157,9.174162719372127
S2-moderate,0.25,193,c,10,2,1,2,2,-3.599916328958537,3.979409352173615,0.21861122151011592,0.5366170233154101,10.955330476456737,2.741146466894274,5.582782124994744,16.32787882791873,9.174162719372127
S2-moderate,0.25,194,a,10,2,1,2,2,-3.5305667645320398,11.484493500128002,8102.596709502839,0.0726641917966627,80.27365132276238,625.1286143718967,-1144.9559185515832,1305.503221197108,9.174162719372127
S2-moderate,0.25,194,b,10,2,1,2,2,1.5362113264461996,0.1830101939232931,4048.0761004836027,0.09003197454140112,8.183488797889561,33.95760651301387,-58.3721969688004,74.73917456457953,9.174162719372127
S2-moderate,0.25,194,c,10,2,1,2,2,-1.7451428552686938,1.5870569011773386,0.814770037824824,0.43730869982054005,9.076765750772948,2.927840466366297,3.3383038842160504,14.815227617329846,9.174162719372127
S2-moderate,0.25,195,a,9,2,1,2,2,-2.4563481052514917,7.891500349043884,826.2628933279208,0.147737687410118,32.203863205263914,,,,9.174162719372127
S2-moderate,0.25,195,b,9,2,1,2,2,0.8663869792713097,0.1544886504660402,352.0917452889246,0.17868877039174405,7.749999146672887,17.944817583083342,-27.42119702531156,42.92119531865733,9.174162719372127
S2-moderate,0.25,195,c,9,2,1,2,2,-4.412222575842143,3.6452221345019717,0.0158447719520419,0.6593489840641373,10.124779404509097,5.269264909346653,-0.20279004281105628,20.45234885182925,9.174162719372127
S2-moderate,0.5,8,a,12,4,1,4,4,-2.6499071788235433,8.679870222861428,1547.442236311823,0.12731028883547452,38.89524082071207,130.83168010689027,-217.5301402256583,295.3206218670824,9.174162719372127
S2-moderate,0.5,8,b,12,4,1,4,4,1.5262466888233444,0.3510771281279242,7562.050875864487,0.08143005401914873,9.270498995393305,,,,9.174162719372127
S2-moderate,0.5,8,c,12,4,1,4,4,-2.8531701910258027,2.368997499536695,0.14704580684702273,0.538981273949015,9.452695639236685,2.864196238672434,3.8389741667836255,15.066417111689745,9.174162719372127
S2-moderate,0.5,9,a,12,4,1,4,4,-2.241732685023898,8.133256373814515,4175.8750985478355,0.10644294896134866,42.68625904901642,,,,9.174162719372127
S2-moderate,0.5,9,b,12,4,1,4,4,1.0643454589492047,0.33518567028800994,1296.2601723611904,0.1436872955132031,8.390513262937622,28.75753738149005,-47.97322428884716,64.75425081472241,9.174162719372127
S2-moderate,0.5,9,c,12,4,1,4,4,-3.2572162105932643,2.227096560204682,0.0728261552600116,0.6023261639035529,9.134585036243735,3.6879134337239714,1.9064075280433075,16.362762544444163,9.174162719372127
S2-moderate,0.5,10,a,8,6,1,6,6,-3.894796288722585,-1.6570433246393654,0.00012340980422737705,0.9157637623621309,5.974419922272169,22063.289904444853,-43237.27917325581,43249.22801310035,9.174162719372127
S2-moderate,0.5,10,b,8,6,1,6,6,-3.077623805875289,0.7968173373400426,0.011960262809158706,0.6589054504020873,7.906598603216938,44.92835190869594,-80.1513530225685,95.96455022900237,9.174162719372127
S2-moderate,0.5,10,c,8,6,1,6,6,-3.2353860583232112,2.989321375614024,0.09579048776486176,0.5453038062570436,10.061287160380934,2.349483648125503,5.45638382778917,14.666190492972696,9.174162719372127
S2-moderate,0.5,11,a,11,4,1,4,4,-1.59456647679118,7.1969125345379545,8100.4210439000735,0.07817228470869184,49.841673841472996,375.4344535257642,-685.9963336245015,785.6796813074476,9.174162719372127
S2-moderate,0.5,11,b,11,4,1,4,4,1.4020748292637117,0.14202697423669697,2479.1967727144997,0.11135306889714681,7.789971388957773,41.02763206440539,-72.6227098282375,88.20265260615304,9.174162719372127
S2-moderate,0.5,11,c,11,4,1,4,4,-2.2392567360443643,1.1758185812216841,0.18270921427597164,0.5324879857910876,8.339861337892815,3.0392630528590137,2.3830152147458934,14.296707461039738,9.174162719372127
S2-moderate,0.5,0,a,11,4,1,4,4,-10.40609199566487,11.913393338113625,0.00012340980419400126,0.9556247332644243,13.297660886860406,47.15388526525928,-79.1222559641817,105.71757773790253,9.174162719372127
S2-moderate,0.5,0,b,11,4,1,4,4,-5.311667074580684,0.796861280635244,0.0001234098042295346,0.9576683065273871,7.763137104728461,7189.684594005144,-14083.759727347835,14099.286001557291,9.174162719372127
S2-moderate,0.5,0,c,11,4,1,4,4,-4.459248255954664,1.8972272007484523,0.0026556593172427146,0.7775375762929588,8.579480623064313,67.64118583311844,-123.99480748142875,141.15376872755738,9.174162719372127
S2-moderate,0.5,1,a,10,5,1,5,5,2.3579268476598783,-1.5765485954049936,4449.918856859841,0.08826162496638715,-1.3543773456565689,24.703106931469236,-49.771577237578036,47.062822546264904,9.174162719372127
S2-moderate,0.5,1,b,10,5,1,5,5,-1.2120656540642856,1.917879197430918,5.665496341405025,0.34697641115256955,9.983356879737297,10.788821647341772,-11.162344984678672,31.129058744153266,9.174162719372127
S2-moderate,0.5,1,c,10,5,1,5,5,-1.389008765836159,1.4531617279675602,1.9500480856864666,0.3989646764114664,9.071614210234447,3.2996534984319705,2.604412191846193,15.5388162286227,9.174162719372127
S2-moderate,0.5,2,a,9,5,1,5,5,-9.758916621022248,10.915482360142258,0.000123409804320321,0.9317643262483941,12.94253668216211,62.74237279015833,-110.03025429113407,135.9153276554583,9.174162719372127
S2-moderate,0.5,2,b,9,5,1,5,5,1.3291673096987169,0.5465196881711119,3178.7561581897744,0.09533201370712056,9.92597449055104,50.244267792074496,-88.55098081150079,108.40292979260288,9.174162719372127
S2-moderate,0.5,2,c,9,5,1,5,5,-1.4975803991595968,1.9863178752114437,3.0406548401169364,0.3828970599428746,9.789023478806827,3.74766085576865,2.4437431752297156,17.134303782383938,9.174162719372127
S2-moderate,0.5,3,a,12,4,1,4,4,-0.4099602056371616,4.657874567078027,8102.805147921509,0.07523494254444843,36.01461298499847,341.7078401546112,-633.7204469530091,705.7496729230061,9.174162719372127
S2-moderate,0.5,3,b,12,4,1,4,4,1.5896233678687,0.31895346806305347,8103.083617489839,0.07466813214924266,9.252856773511736,,,,9.174162719372127
S2-moderate,0.5,3,c,12,4,1,4,4,-1.1588437657674922,1.3488546573398055,3.1003521813631236,0.37437812625452416,9.052903320887015,3.832420821346379,1.5414965374467,16.56431010432733,9.174162719372127
S2-moderate,0.5,12,a,9,5,1,5,5,-4.413681908347139,-0.6664378309288918,0.00012340980417251596,0.9321838675685922,6.734707338287176,8375.877317992556,-16409.683174853064,16423.15258952964,9.174162719372127
S2-moderate,0.5,12,b,9,5,1,5,5,1.0167111418466608,0.43031303105716623,636.893600872229,0.14405486532922168,8.618179642314407,32.36076431628327,-54.80775292978975,72.04411221441856,9.174162719372127
S2-moderate,0.5,12,c,9,5,1,5,5,-2.554092977232525,1.8895752794964822,0.16575508850842008,0.5288241521610865,9.037581669675697,2.862316639128887,3.427544144633348,14.647619194718047,9.174162719372127
S2-moderate,0.5,13,a,8,6,1,6,6,-5.678181042269054,1.954355977784588,0.0001234098041165671,0.9323033646466783,8.42654013980397,3712.5486835876313,-7268.035170543542,7284.888250823151,9.174162719372127
S2-moderate,0.5,13,b,8,6,1,6,6,-7.996151572839965,6.964426229630391,0.00012340980424627797,0.9340355756399518,11.01291210573706,364.61578439521924,-703.6208935037141,725.6467177151883,9.174162719372127
S2-moderate,0.5,13,c,8,6,1,6,6,-2.1072033048364758,1.562037890800454,0.4123111167453416,0.48499645563677607,8.934240880061461,2.5520758462956215,3.932264135507464,13.936217624615459,9.174162719372127
S2-moderate,0.5,14,a,12,4,1,4,4,1.02282787527618,0.6981929624172314,1030.3203016531938,0.12639992303989936,9.846895136384344,,,,9.174162719372127
S2-moderate,0.5,14,b,12,4,1,4,4,1.228850048127207,0.5772752994116903,1955.0871307471984,0.10655748227322952,9.782657098692257,62.69711423910103,-113.10142874453916,132.66674294192367,9.174162719372127
S2-moderate,0.5,14,c,12,4,1,4,4,-0.7152789272064233,1.3441556327343607,8.493602032226438,0.3163154078948599,9.325726333063184,4.910826176973709,-0.29931610814180765,18.950768774268177,9.174162719372127
S2-moderate,0.5,15,a,12,4,1,4,4,-8.440908839899741,8.678566338230038,0.00012340980555184726,0.9097277480798114,11.800914625012867,157.8715417638154,-297.62162141587635,321.2234506659021,9.174162719372127
S2-moderate,0.5,15,b,12,4,1,4,4,1.6452533501919864,0.12880457863621875,3132.4439046443317,0.08027266988737068,7.72129669799695,39.8282421261164,-70.34062343673219,85.78321683272608,9.174162719372127
S2-moderate,0.5,15,c,12,4,1,4,4,-2.088453765462849,2.025958161072124,0.3301883872273344,0.4642198542358881,9.270820311077335,2.825041304424507,3.733841099567246,14.807799522587423,9.174162719372127
S2-moderate,0.5,20,a,11,4,1,4,4,-0.4986635287792811,1.0174019816965596,12.142390512180066,0.3084044656729941,8.85405061739239,44.63007170887288,-78.61928255943845,96.32738379422322,9.174162719372127
S2-moderate,0.5,20,b,11,4,1,4,4,1.1399853734897873,0.31546408812388105,872.9260441668866,0.1344413215722344,8.328651500774711,,,,9.174162719372127
S2-moderate,0.5,20,c,11,4,1,4,4,-2.0630889630421905,2.292523256717998,0.7812751074668983,0.4370780499660752,9.855048962843815,3.248532792130191,3.4880416876712985,16.222056238016332,9.174162719372127
S2-moderate,0.5,21,a,13,3,1,3,3,-8.898768532779059,9.316719370316207,0.0001234098044016875,0.9274745171750434,12.071891734991462,173.37558105227245,-327.73800292616755,351.8817863961505,9.174162719372127
S2-moderate,0.5,21,b,13,3,1,3,3,-6.565117813001756,6.065326894033108,0.000879262439543543,0.8148965489992156,10.858373280129605,66.14970384568397,-118.7926638454017,140.5094104056609,9.174162719372127
S2-moderate,0.5,21,c,13,3,1,3,3,-1.7051761681674569,1.3239235507713618,0.579003529883962,0.4558862228213772,8.578906662978929,3.4745782005861408,1.768858528362105,15.388954797595751,9.174162719372127
S2-moderate,0.5,22,a,9,5,1,5,5,-6.275778522342026,3.3016481406545277,0.00012340980416932084,0.9324606683302951,9.12611714966265,2039.4911517153382,-3988.2030870005156,4006.4553212998408,9.174162719372127
S2-moderate,0.5,22,b,9,5,1,5,5,-5.682171107091248,4.762893296952604,0.0023486652668813913,0.7650757640666495,10.399328091042031,30.579071708648033,-49.53455113857581,70.33320732065987,9.174162719372127
