scenario,pi1,rep,scheme,d1,r1,ok,n_with_fail_b,n_cross_c,a0,a1,lam,q,log_xi,se,lo,hi,log_xi_true
S2-moderate,0.5,237,b,12,4,1,4,4,-6.85076486747527,4.306208989592569,0.00012340980420606033,0.9554518371986337,9.53970890037933,8.544236383971633,-7.206686687601815,26.286104488360472,9.174162719372127
S2-moderate,0.5,237,c,12,4,1,4,4,-1.3073612060023878,1.2461936214961349,2.4893982118763893,0.4035580134236015,8.773143541338861,0.4232034134474187,7.943680092847506,9.602606989830216,9.174162719372127
S2-moderate,0.5,238,a,10,5,1,5,5,-4.752056145471357,11.660665922490317,79.55829591530285,0.22314864634553996,31.612331372371145,64.77229281606914,-95.33902974320685,158.56369248794914,9.174162719372127
S2-moderate,0.5,238,b,10,5,1,5,5,1.6703383224396369,0.16255674458733899,6695.2162339561455,0.07339279053587115,8.255965429366869,0.5621367926730562,7.154197561342819,9.357733297390919,9.174162719372127
S2-moderate,0.5,238,c,10,5,1,5,5,-1.6270104627958517,1.3992414722274247,0.933110420921658,0.4328981093025944,8.887017814273346,0.3969146688560468,8.109079358379851,9.66495627016684,9.174162719372127
S2-moderate,0.5,239,a,6,7,1,7,7,-6.182936274767869,3.2065617722246618,0.00012340980419088746,0.9108971251069043,9.232909016741324,31.91817313665401,-53.32556078341438,71.79137881689704,9.174162719372127
S2-moderate,0.5,239,b,6,7,1,7,7,-3.920190503352094,3.079226429616782,0.021839549439754972,0.624160874908636,9.882680523116607,1.8336228594970276,6.2888457572730845,13.47651528896013,9.174162719372127
S2-moderate,0.5,239,c,6,7,1,7,7,-1.5642957405750861,2.0004802492598364,2.4890704295140114,0.38246168817086884,9.969993425019354,0.35942949585207673,9.265524558167895,10.674462291870812,9.174162719372127
S2-moderate,0.5,252,a,11,4,1,4,4,-4.10076431089966,-1.0124711151877526,0.00012340980423315698,0.9198533190010361,6.314115260095275,35.86649034250784,-63.98291406307375,76.6111445832643,9.174162719372127
S2-moderate,0.5,252,b,11,4,1,4,4,-5.819470018780383,5.933356254644485,0.003932051171090627,0.7218517061342193,11.225111578742323,8.414492788249616,-5.266991234398942,27.717214391883587,9.174162719372127
S2-moderate,0.5,252,c,11,4,1,4,4,-3.7997693259852277,3.189522478791259,0.02344984571242493,0.6201290851472174,9.744980679513736,0.9524460836403328,7.878220658362459,11.611740700665012,9.174162719372127
S2-moderate,0.5,253,a,12,4,1,4,4,-0.9249428327121894,5.890267548652039,8103.083806369203,0.06882498857806778,46.868770831091375,51.368380511588434,-53.811404915771156,147.5489465779539,9.174162719372127
S2-moderate,0.5,253,b,12,4,1,4,4,1.6502554383323893,0.3049035938592165,8103.083907952,0.06793261015465094,9.257440358651593,0.6477729616150661,7.9878286837272165,10.52705203357597,9.174162719372127
S2-moderate,0.5,253,c,12,4,1,4,4,-2.8636432070149525,2.1682408448929653,0.0667937843531729,0.5560926004005677,9.129383708454059,0.6368811386213014,7.881119614323446,10.37764780258467,9.174162719372127
S2-moderate,0.5,254,a,11,4,1,4,4,-3.702956394699096,3.4092074982588922,0.02596502202130674,0.5935107755324328,10.014232275390006,34.920243421724564,-58.428187162561876,78.45665171334188,9.174162719372127
S2-moderate,0.5,254,b,11,4,1,4,4,-9.240276814741373,11.999999981387779,0.0005636535097182736,0.8061860111339622,14.31580938671088,11.805699722034664,-8.822936880771588,37.45455565419335,9.174162719372127
S2-moderate,0.5,254,c,11,4,1,4,4,-0.8935272387339392,1.7294938700107274,5.881999331058038,0.32123241644904466,9.736710783518793,0.4586419925891709,8.837788996246331,10.635632570791255,9.174162719372127
S2-moderate,0.5,255,a,9,5,1,5,5,-7.627878105826698,5.7849109469803635,0.00012340980454549728,0.9574097642748353,10.353674046230806,26.233957114990044,-41.063937071117984,61.7712851635796,9.174162719372127
S2-moderate,0.5,255,b,9,5,1,5,5,-7.548096944174581,5.595145053686941,0.00012340983902925303,0.9583677976387386,10.258538547839294,18.313417909382522,-25.63510098838126,46.15217808405985,9.174162719372127
S2-moderate,0.5,255,c,9,5,1,5,5,-3.0284473309141866,2.489470699318767,0.18442398815409394,0.5514653996762766,9.584229160822506,0.4608924483651985,8.68089656128023,10.487561760364782,9.174162719372127
S2-moderate,0.5,244,a,13,3,1,3,3,-0.3456631924637057,1.328301095005786,23.205281926776763,0.27198881308912104,9.51772648054058,45.51590740228663,-79.69181275160126,98.72726571268241,9.174162719372127
S2-moderate,0.5,244,b,13,3,1,3,3,1.5209618583039406,0.2678096691879541,3422.327285552976,0.0878270881032712,8.538596654961566,0.6885225979434859,7.189117160450381,9.88807614947275,9.174162719372127
S2-moderate,0.5,244,c,13,3,1,3,3,-0.7608556423064355,2.1252467923775784,19.572310458052172,0.2781126897452968,10.861210506656445,0.5235225997351272,9.835125066082817,11.887295947230072,9.174162719372127
S2-moderate,0.5,245,a,8,6,1,6,6,1.0304545697681862,1.5817583301572946,8103.083540560212,0.07128771069248183,17.668042706544004,24.1588395424376,-29.682412704915816,65.01849811800382,9.174162719372127
S2-moderate,0.5,245,b,8,6,1,6,6,1.6257294266563467,0.28102588293446173,7972.8212361063825,0.07162906426385482,9.127440369865848,0.5001826707753302,8.147100349455146,10.10778039027655,9.174162719372127
S2-moderate,0.5,245,c,8,6,1,6,6,-1.6099319242936518,2.5523615167788543,3.7102964812894945,0.3582926778007784,10.802515627042473,0.46062860399390904,9.899700152965448,11.705331101119498,9.174162719372127
S2-moderate,0.5,246,a,5,7,1,7,7,-5.519239070190116,1.3475663208209876,0.00012340980438104796,0.945554492222512,8.117678577951496,33.24127998117629,-57.03403298516632,73.26939014106931,9.174162719372127
S2-moderate,0.5,246,b,5,7,1,7,7,-7.522244620833408,5.653668650776185,0.00012341015939436968,0.9484410281358036,10.338119952294498,,,,9.174162719372127
S2-moderate,0.5,246,c,5,7,1,7,7,-2.791760495572893,1.9443200885158949,0.11267884673249892,0.5490486801920827,9.143704946073123,0.4867326048813757,8.189726570404263,10.097683321741984,9.174162719372127
S2-moderate,0.5,247,a,11,4,1,4,4,-5.763835595924004,3.773481654407668,0.0003297431287243403,0.8466516523798443,9.444709454042084,53.82750935933554,-96.05527026774824,114.94468917583241,9.174162719372127
S2-moderate,0.5,247,b,11,4,1,4,4,1.1765153876823762,0.5198480762566389,793.6641832235201,0.11821763809351656,9.13080132395208,0.6488583702541163,7.859062287186656,10.402540360717502,9.174162719372127
S2-moderate,0.5,247,c,11,4,1,4,4,-1.890693024098902,1.9523512984407279,0.4855895766452886,0.43960639609634783,9.339055306645792,0.5600130582043966,8.241449881693041,10.436660731598542,9.174162719372127
S2-moderate,0.5,248,a,9,5,1,5,5,-2.166593415596946,8.293944950533177,8103.083711633371,0.08564511573000275,52.17650396476867,78.33740266885864,-101.36198390860619,205.71499183814353,9.174162719372127
S2-moderate,0.5,248,b,9,5,1,5,5,1.532270005578641,0.26057938048855234,8103.074313981122,0.08510091334481405,8.806919700818204,,,,9.174162719372127
S2-moderate,0.5,248,c,9,5,1,5,5,-3.973372341395451,2.7708432610535114,0.020969377598571565,0.6558713779472084,9.488631541269159,0.5505478164167417,8.409577649325175,10.567685433213143,9.174162719372127
S2-moderate,0.5,249,a,13,3,1,3,3,2.61937410164803,-1.898143141982168,8103.07794007304,0.07406343025980011,-5.11155785091204,,,,9.174162719372127
S2-moderate,0.5,249,b,13,3,1,3,3,1.4990492978435395,0.49577610053875776,7194.540870892498,0.07658270356702156,10.213058248681367,0.6674814408428895,8.904818664280402,11.521297833082333,9.174162719372127
S2-moderate,0.5,249,c,13,3,1,3,3,-1.211108331176972,1.6312619511235114,3.9756816662458165,0.36850576492648085,9.37071159447526,0.4961924399150439,8.39819228284072,10.3432309061098,9.174162719372127
S2-moderate,0.5,250,a,9,5,1,5,5,-2.7146605764715757,4.50304834830431,1.7763843016012693,0.38813486647057976,12.874670490160856,41.50595501106837,-68.47550647547294,94.22484745579465,9.174162719372127
S2-moderate,0.5,250,b,9,5,1,5,5,-8.991490740118195,11.999999995770175,0.001522176930120055,0.7612827738168247,14.833887446185987,6.064701983136187,2.9472899822704175,26.720484910101554,9.174162719372127
S2-moderate,0.5,250,c,9,5,1,5,5,-2.3810961288433194,1.9538730024340285,0.20260225976546084,0.49967006824249677,9.207011600312338,0.535629262870635,8.157197536020156,10.25682566460452,9.174162719372127
S2-moderate,0.5,251,a,9,5,1,5,5,-8.440646476301138,10.3460087085254,0.0014538333090578527,0.7879481253206582,13.631527741098937,28.742998897142357,-42.703714904974575,69.96677038717245,9.174162719372127
S2-moderate,0.5,251,b,9,5,1,5,5,0.9669035765859599,0.3118119025208457,503.50813818947216,0.15675770598840114,8.217716209788266,0.5669001254429115,7.106612381088921,9.328820038487612,9.174162719372127
S2-moderate,0.5,251,c,9,5,1,5,5,-2.3585551566043543,1.495336243280796,0.18293742389380258,0.5235872136235084,8.731260812457961,0.4792018845410141,7.7920423774338525,9.67047924748207,9.174162719372127
S2-moderate,0.5,256,a,14,3,1,3,3,-2.448047193463566,-1.6750592488165887,0.006865275419521908,0.7317458602848284,5.918483346131554,49.91522237064461,-91.9135547806399,103.750521472903,9.174162719372127
S2-moderate,0.5,256,b,14,3,1,3,3,0.6542930077154079,0.7337869517932574,525.356985374397,0.17354725347486769,9.301669412701393,0.702977420858566,7.923858985873748,10.679479839529039,9.174162719372127
S2-moderate,0.5,256,c,14,3,1,3,3,-2.6353987827670218,2.145361003061825,0.30707118168546643,0.5230021866295115,9.341376192772056,0.5176870214755671,8.326728275416132,10.356024110127981,9.174162719372127
S2-moderate,0.5,257,a,13,3,1,3,3,2.2384384345808903,-1.1606724040124374,8103.083863473343,0.0788502627159158,0.2780773774981279,14.588012978640164,-28.313902666639468,28.870057421635725,9.174162719372127
S2-moderate,0.5,257,b,13,3,1,3,3,1.5201057093745565,0.4089264357859168,8103.082106760042,0.07828091125079192,9.732808951106884,0.6434603846670988,8.471649771681081,10.993968130532688,9.174162719372127
S2-moderate,0.5,257,c,13,3,1,3,3,-0.7322154434239865,1.0912460196979368,8.297870683586606,0.33367579334343667,8.892360141683882,0.4429198585065439,8.02425317097348,9.760467112394284,9.174162719372127
S2-moderate,0.5,258,a,10,5,1,5,5,-4.490002373232951,0.521955425876235,0.00012340980432699755,0.8826061058690639,7.235456941097679,31.383493624312447,-54.27506027159713,68.74597415379249,9.174162719372127
S2-moderate,0.5,258,b,10,5,1,5,5,-5.047821360425941,4.313831762576682,0.0021304626924568545,0.7219544165472008,10.10315399153303,4.9982372514886,0.3067889924289062,19.899518990637155,9.174162719372127
S2-moderate,0.5,258,c,10,5,1,5,5,-0.7392822464020161,1.3754100106548288,3.731033015248312,0.3233069313804044,9.09889277544468,0.4498218028129334,8.217258242470454,9.980527308418907,9.174162719372127
S2-moderate,0.5,259,a,14,3,1,3,3,-1.3174416076850588,-1.7152334590153484,0.03568488182427646,0.5909399664938473,5.166495537104593,46.92917775121688,-86.8130026793589,97.14599375356809,9.174162719372127
S2-moderate,0.5,259,b,14,3,1,3,3,-2.477350350486759,1.1969380739215596,0.05612572086899549,0.5668302856019769,8.179565054211734,1.3171229978775187,5.598051415162371,10.761078693261098,9.174162719372127
S2-moderate,0.5,259,c,14,3,1,3,3,-1.2338160578164885,1.4170124882260438,1.6212285577546628,0.38581328672457393,8.925967231640081,0.512773866347597,7.920948921385436,9.930985541894726,9.174162719372127
S2-moderate,0.5,260,a,11,4,1,4,4,-9.575021075641924,10.830246147398372,0.00013215732394288436,0.9145348426640408,12.984916062159401,38.39457278293365,-62.26706379419235,88.23689591851115,9.174162719372127
S2-moderate,0.5,260,b,11,4,1,4,4,-6.025066539689404,7.054754344218683,0.009358787819606064,0.6738082439163212,12.344053267454075,7.0448466728020005,-1.463592487844675,26.151699022752826,9.174162719372127
S2-moderate,0.5,260,c,11,4,1,4,4,-2.4104223506657565,1.6249654122003563,0.12546748099745428,0.5265350113923575,8.755992701661011,0.5906447624302698,7.598350239640466,9.913635163681557,9.174162719372127
S2-moderate,0.5,261,a,12,4,1,4,4,-8.265144173129212,10.27780647612607,0.0010999240824491874,0.7771214286488805,13.594509689723676,52.88136073136621,-90.05105279722478,117.24007217667214,9.174162719372127
S2-moderate,0.5,261,b,12,4,1,4,4,-1.684256000224911,1.4606785694401954,0.5419701474895648,0.4405664402696353,8.817567727373083,1.1222451945350367,6.618007564261264,11.017127890484902,9.174162719372127
S2-moderate,0.5,261,c,12,4,1,4,4,-0.7470057748551846,0.9713732878540511,3.897303400154014,0.3457971929890611,8.53786379627591,0.42890431080572744,7.697226794282711,9.37850079826911,9.174162719372127
S2-moderate,0.5,262,a,11,4,1,4,4,-2.2650481107984017,-1.8942059243434537,0.005914916774838278,0.7171973896049381,5.615106678212766,60.08783601081289,-112.15488781192941,123.38510116835495,9.174162719372127
S2-moderate,0.5,262,b,11,4,1,4,4,1.2866755578120581,0.4319728608362473,2517.5333747694735,0.1075437596509415,9.174554210123548,0.5877266163975831,8.022631209228697,10.326477211018398,9.174162719372127
S2-moderate,0.5,262,c,11,4,1,4,4,-1.9646584977966348,2.2658356988471056,1.4371530477152472,0.4260880192477238,9.9037089947005,0.48374468047999386,8.955586843246875,10.851831146154124,9.174162719372127
S2-moderate,0.5,263,a,10,5,1,5,5,-4.825178246504944,0.10358653666236953,0.00012340980461954097,0.9366639905538915,7.298282132162674,36.3500275529677,-63.94646270869266,78.543026973018,9.174162719372127
S2-moderate,0.5,263,b,10,5,1,5,5,-6.386940611287802,7.0889700431996125,0.005753662430624121,0.7180163972448489,12.089601031910867,5.387118506085681,1.5310427795337116,22.64815928428802,9.174162719372127
S2-moderate,0.5,263,c,10,5,1,5,5,-1.7932932139482585,1.7231137423380858,1.0833606015880493,0.4381190208379759,9.200915339587999,0.4461828634637585,8.32641299668008,10.075417682495917,9.174162719372127
S2-moderate,0.5,264,a,14,3,1,3,3,-1.6029973073042747,7.223368424175536,6952.178544459778,0.0776907869603746,50.25826335363522,,,,9.174162719372127
S2-moderate,0.5,264,b,14,3,1,3,3,1.3078556750608916,0.4826460949838387,2723.9694797913658,0.10304936488475501,9.374284259620934,0.6678613746880957,8.065300018566855,10.683268500675013,9.174162719372127
S2-moderate,0.5,264,c,14,3,1,3,3,0.47881717433969295,0.8959783329751718,228.31546876028995,0.1882468404107045,9.458211650444449,0.41777632721091934,8.639385095517627,10.277038205371271,9.174162719372127
S2-moderate,0.5,265,a,12,4,1,4,4,-10.097558208687715,11.918557809823696,0.00012340980426450303,0.9231995261715095,13.430077336746276,30.957571110335216,-47.245647088348406,74.10580176184095,9.174162719372127
S2-moderate,0.5,265,b,12,4,1,4,4,-8.621896012338294,8.690519429397568,0.0001234098045309711,0.9243675375069338,11.811222113342716,,,,9.174162719372127
S2-moderate,0.5,265,c,12,4,1,4,4,-1.85037888193473,2.0123211923966995,0.8686332853744355,0.42970468801731043,9.505672397387519,0.5237049535720192,8.47922954986114,10.532115244913898,9.174162719372127
S2-moderate,0.5,266,a,11,4,1,4,4,-6.000715839726921,2.737569031703697,0.00012340980926519004,0.930709204242108,8.824421314354234,27.28369173233733,-44.650631846320174,62.29947447502864,9.174162719372127
S2-moderate,0.5,266,b,11,4,1,4,4,1.3192602849712243,0.42896424661401744,2468.4536110790223,0.1035988657939773,9.197146677416132,0.5914266170938263,8.037971808413872,10.356321546418393,9.174162719372127
S2-moderate,0.5,266,c,11,4,1,4,4,-1.4542877447672173,1.224609801345074,1.4016604327311346,0.4209655193078289,8.734546291982278,0.40667917829464917,7.937469749262423,9.531622834702134,9.174162719372127
S2-moderate,0.5,267,a,11,4,1,4,4,-2.872915919148757,10.08504745324942,7949.784244440509,0.07111308392630036,72.77485050011637,68.54176931339711,-61.564548790794646,207.1142497910274,9.174162719372127
S2-moderate,0.5,267,b,11,4,1,4,4,1.1647880079987862,0.34834140713057027,1014.1214384730408,0.1296816430307405,8.459254807557741,0.6086166223449501,7.266388147369224,9.652121467746259,9.174162719372127
S2-moderate,0.5,267,c,11,4,1,4,4,-2.5983440615595654,1.950511884703126,0.13995469525500268,0.5317780437935653,9.064605575766315,0.6101080767664862,7.868815718627004,10.260395432905627,9.174162719372127
S2-moderate,0.5,268,a,15,2,1,2,2,-1.195388298926681,6.352222704304495,8103.083513471225,0.07767374051951596,45.01664407356621,76.72435078369668,-105.36032019969674,195.39360834682918,9.174162719372127
S2-moderate,0.5,268,b,15,2,1,2,2,1.6240962330257167,0.11966041874810468,6337.2082227433675,0.08406344174893071,7.763894034662027,,,,9.174162719372127
S2-moderate,0.5,268,c,15,2,1,2,2,-0.565524358896095,0.7448087611217706,7.9214397901585505,0.3401256446637015,8.192080444564933,0.4672657916541293,7.276256321715243,9.107904567414623,9.174162719372127
S2-moderate,0.5,269,a,13,3,1,3,3,-3.8255817192691834,6.498116280711324,1.4888377355292293,0.418047044182633,14.641711976839762,40.916548735883026,-65.55324991716886,94.83667387084837,9.174162719372127
S2-moderate,0.5,269,b,13,3,1,3,3,0.8907616713403554,0.2092186579643253,317.93600307412385,0.1750900584300415,7.747110685318588,0.7063088978132988,6.3627706836443405,9.131450686992835,9.174162719372127
S2-moderate,0.5,269,c,13,3,1,3,3,-3.4292584543285525,1.7843325292732706,0.017629247853815113,0.6536206966332271,8.618083402988578,0.6654812124984258,7.313764194103617,9.922402611873538,9.174162719372127
S2-moderate,0.5,270,a,10,5,1,5,5,-10.060597873050568,11.889237625752536,0.00012340980524829442,0.9110198853221029,13.568994853009917,39.355171193275204,-63.5657232912177,90.70371299723753,9.174162719372127
S2-moderate,0.5,270,b,10,5,1,5,5,1.5672006706479835,0.4290155671589958,5758.7039670611575,0.07081461470583127,10.023177580075739,0.5678388985427785,8.910233789910999,11.13612137024048,9.174162719372127
S2-moderate,0.5,270,c,10,5,1,5,5,-1.7839426583811204,1.256394517612701,0.44639564608655763,0.46471797544826515,8.57441453488511,0.45811205258695614,7.676531410930956,9.472297658839263,9.174162719372127
S2-moderate,0.5,271,a,11,4,1,4,4,-2.366874897151307,8.090046578710407,2075.3232843585133,0.12476548212105942,37.419210076036066,29.0686183962443,-19.55423506094123,94.39265521301337,9.174162719372127
S2-moderate,0.5,271,b,11,4,1,4,4,1.460713622570072,0.26363935924940485,5615.257418470387,0.09468952829258467,8.644757006285504,0.5876683005296207,7.492948302391587,9.796565710179422,9.174162719372127
S2-moderate,0.5,271,c,11,4,1,4,4,-3.5396886829515917,2.1727500176818975,0.03162628694006546,0.6363548744505553,9.076930217648025,0.5177318563846471,8.062194425485053,10.091666009810996,9.174162719372127
S2-moderate,0.5,280,a,13,3,1,3,3,-0.8081892249126255,5.111028456626235,3460.298706185079,0.10159757936886067,30.588366312231933,31.679912893377505,-31.50312199215407,92.67985461661794,9.174162719372127
S2-moderate,0.5,280,b,13,3,1,3,3,1.217302459747677,0.28527926895845457,1467.991893087875,0.1275690434868504,8.22733921993731,0.6983659117262945,6.858567184923294,9.596111254951326,9.174162719372127
S2-moderate,0.5,280,c,13,3,1,3,3,-3.308800227025521,1.0818000324533883,0.01193471845168104,0.6844263974526996,8.000663244751898,0.6364027903126743,6.753336696078261,9.247989793425536,9.174162719372127
S2-moderate,0.5,281,a,14,3,1,3,3,-1.1047009615194967,-0.40027526585384293,0.3559500898268006,0.4823490715767741,6.598353838839328,56.560031631138514,-104.2572711226384,117.45397880031706,9.174162719372127
S2-moderate,0.5,281,b,14,3,1,3,3,1.5149396770358834,0.4611539546258784,5336.945889587001,0.07718279900428296,9.877979901773982,0.7149716882997099,8.476661142740753,11.27929866080721,9.174162719372127
S2-moderate,0.5,281,c,14,3,1,3,3,-1.0455367395300275,1.8268597366234671,6.5087988644505845,0.33665619590026286,9.779392317353603,0.5057101092550953,8.7882187165958,10.770565918111405,9.174162719372127
S2-moderate,0.5,282,a,12,4,1,4,4,-0.8328258535779458,5.087641185350591,3430.7258574882017,0.10551899056312776,29.68567479054338,,,,9.174162719372127
S2-moderate,0.5,282,b,12,4,1,4,4,1.3171784562780613,0.14736188180083548,2037.114605627726,0.12177283659313967,7.8169378867199315,0.604653750511523,6.631838312600279,9.002037460839585,9.174162719372127
S2-moderate,0.5,282,c,12,4,1,4,4,-2.8531035592760823,1.4846968257731912,0.06609809807855895,0.5937356116629646,8.530433052893157,0.5090168314306617,7.532778395764364,9.52808771002195,9.174162719372127
S2-moderate,0.5,283,a,9,5,1,5,5,0.7678698389408227,-1.4205135786350502,19.506454997765765,0.28599122832500523,4.675949681330182,44.93783119710294,-83.40058100833204,92.7524803709924,9.174162719372127
S2-moderate,0.5,283,b,9,5,1,5,5,-9.839905463875963,11.99999999573689,0.0002737138819001061,0.866050357712141,14.019029340487075,,,,9.174162719372127
S2-moderate,0.5,283,c,9,5,1,5,5,-1.6986806477670966,1.5025104894341261,0.8173730594828224,0.43321878756685644,9.046910578764994,0.44393517033351876,8.176813633440643,9.917007524089344,9.174162719372127
S2-moderate,0.5,272,a,9,5,1,5,5,0.21612076747683973,2.591085852472059,1653.9046405318777,0.11729840513195139,17.682211638255172,40.808146416470464,-62.300285613864204,97.66470889037454,9.174162719372127
S2-moderate,0.5,272,b,9,5,1,5,5,1.4632120975625842,0.3201691968620438,4109.432431550392,0.09071002758496635,8.952313154931819,0.54548539642936,7.883181423837719,10.021444886025918,9.174162719372127
S2-moderate,0.5,272,c,9,5,1,5,5,-1.434411804778395,1.5225292647775377,1.807429799675305,0.398724734686168,9.192286149506483,0.4418066913375767,8.326360946356028,10.058211352656938,9.174162719372127
S2-moderate,0.5,273,a,13,3,1,3,3,0.4435537148584052,2.4787157319572035,4239.979119927796,0.09509285859464521,19.447657082981145,21.570759556663333,-22.83025476725217,61.72556893321446,9.174162719372127
S2-moderate,0.5,273,b,13,3,1,3,3,1.2489699195981778,0.20563699186081252,1470.192848979685,0.12685612460638426,8.015100025428426,,,,9.174162719372127
S2-moderate,0.5,273,c,13,3,1,3,3,-3.4600490019520587,3.3629918089703903,0.09670759576257704,0.5571309969891297,10.269901023247224,0.8684240650136753,8.567821132512549,11.971980913981898,9.174162719372127
S2-moderate,0.5,274,a,11,4,1,4,4,-7.100712647536647,5.4030282223521,0.00012340980423633941,0.9168783737546174,10.222969930376541,24.989124766984155,-38.75481461809027,59.20075447884336,9.174162719372127
S2-moderate,0.5,274,b,11,4,1,4,4,-7.355933240518458,5.9168730626056405,0.00012340980410812297,0.9192254930665015,10.481884470435986,10.135987820769524,-9.38428660600891,30.348055546880882,9.174162719372127
S2-moderate,0.5,274,c,11,4,1,4,4,-1.422689068217254,1.9036556534101667,2.302087336508258,0.37781303140452244,9.689704551992993,0.4905871864058288,8.72817133536073,10.651237768625254,9.174162719372127
S2-moderate,0.5,275,a,8,6,1,6,6,-2.0814713923524293,8.341053997301412,8103.071167532844,0.07083477710155933,61.88337210053896,,,,9.174162719372127
S2-moderate,0.5,275,b,8,6,1,6,6,1.5703150555373186,0.40634963788434764,8102.96471586724,0.07050011913969008,10.07975149764419,,,,9.174162719372127
S2-moderate,0.5,275,c,8,6,1,6,6,-0.3699354414293644,1.023306322297475,16.15358876855513,0.2851085296290339,9.129440910749063,0.37352590897406174,8.397343581867315,9.86153823963081,9.174162719372127
S2-moderate,0.5,284,a,6,7,1,7,7,-4.880540294951848,10.01486141620333,7.341751157136249,0.3346423058117068,21.461690925492913,43.83469077105959,-64.45272425923417,107.37610611022001,9.174162719372127
S2-moderate,0.5,284,b,6,7,1,7,7,-3.534919341625001,2.389431327510175,0.02890769587872516,0.6157825884788415,9.366959626377056,2.0051777489287623,5.436883455875583,13.297035796878529,9.174162719372127
S2-moderate,0.5,284,c,6,7,1,7,7,-2.035953144102998,2.0489553828936673,0.7865728801538948,0.43942058599516803,9.737572488038772,0.40122672936339826,8.951182548851712,10.523962427225833,9.174162719372127
S2-moderate,0.5,285,a,8,6,1,6,6,-2.95698047861117,1.8296543344983505,0.04729266853225034,0.5775170365890803,8.939553839001501,63.80090896633049,-116.10792991592486,133.98703759392785,9.174162719372127
S2-moderate,0.5,285,b,8,6,1,6,6,-1.1662017637313151,1.9785922284187025,5.765080502851325,0.334342466850389,10.217691954750638,1.2444463508405543,7.778621926410855,12.656761983090421,9.174162719372127
S2-moderate,0.5,285,c,8,6,1,6,6,-2.1387367028333273,1.7593239980903732,0.33980197854304584,0.4763820177392432,9.151153784946466,0.42871132449839777,8.310895029165142,9.99141254072779,9.174162719372127
S2-moderate,0.5,286,a,13,3,1,3,3,-3.766221082775549,-1.8428015258134491,0.00012340980508418774,0.9232418967188295,5.684224507647662,39.62749670043982,-71.98424182269422,83.35269083798953,9.174162719372127
S2-moderate,0.5,286,b,13,3,1,3,3,-4.177598541928678,2.369817925669385,0.004455329582752672,0.7191024375200893,8.882057199435192,2.023309626488947,4.916443201943666,12.847671196926717,9.174162719372127
S2-moderate,0.5,286,c,13,3,1,3,3,-1.91239904051801,1.6112861539971863,0.48466718687296173,0.4628758386548978,8.9203538232762,0.5298286472175351,7.881908756752253,9.958798889800146,9.174162719372127
S2-moderate,0.5,287,a,6,7,1,7,7,-8.360080359826938,7.64191706728027,0.0001234098040999419,0.937238086271607,11.367579121357606,22.200024988862733,-32.14367031270256,54.878828555417776,9.174162719372127
S2-moderate,0.5,287,b,6,7,1,7,7,-2.152773706811866,2.4685600507441983,1.0967206556865663,0.43476713538400463,10.144305051706729,1.3020572894352151,7.592319658605862,12.696290444807595,9.174162719372127
S2-moderate,0.5,287,c,6,7,1,7,7,-1.3816433086850994,1.3260742513137076,2.0816218773809685,0.4038658321455586,8.947757023865156,0.4005998990232184,8.162595649569266,9.732918398161047,9.174162719372127
S2-moderate,0.5,276,a,11,4,1,4,4,-0.8150221013331558,5.680526436077489,8102.197877727922,0.06633828969353925,46.96555122212283,130.0504843906102,-207.92871435546164,301.8598167997073,9.174162719372127
S2-moderate,0.5,276,b,11,4,1,4,4,1.7010077810921,0.20644344345522564,8102.833067008851,0.06667404231411721,8.652673036576005,0.563340155751197,7.548546620258474,9.756799452893535,9.174162719372127
S2-moderate,0.5,276,c,11,4,1,4,4,-0.46303799336931584,1.5734979341032784,19.43971363593403,0.2679209409094422,10.106645938978769,0.44565747978417986,9.23317332916089,10.980118548796648,9.174162719372127
S2-moderate,0.5,277,a,11,4,1,4,4,-1.8626993231040267,2.085586130028872,0.990647725503165,0.42632652098186685,9.621921874422766,41.9909153143743,-72.67875981962226,91.92260356846779,9.174162719372127
S2-moderate,0.5,277,b,11,4,1,4,4,0.5321331522875898,0.6499748843585265,147.49943760808594,0.19553653422922385,8.763820793282788,0.8116826351321804,7.172952061547148,10.354689525018427,9.174162719372127
S2-moderate,0.5,277,c,11,4,1,4,4,-0.7455391384192936,1.307216993630473,7.642069692104044,0.324839109584881,9.169401600978938,0.4197376747192867,8.346730875574549,9.992072326383328,9.174162719372127
S2-moderate,0.5,278,a,9,5,1,5,5,-4.246979483585332,0.08096399161818046,0.0001234098043042627,0.8680537912697857,6.95046035059548,33.03294705796371,-57.79292618623174,71.6938468874227,9.174162719372127
S2-moderate,0.5,278,b,9,5,1,5,5,-0.6783619743333587,1.1905491666977102,3.1599058725448996,0.3231680264357095,8.866356697993865,1.2289553461156353,6.457648480999263,11.275064914988466,9.174162719372127
S2-moderate,0.5,278,c,9,5,1,5,5,-0.8647118076809633,1.3559100793351648,3.070145021592463,0.336900619984124,9.112249009192915,0.43529387104931294,8.25908869924524,9.96540931914059,9.174162719372127
S2-moderate,0.5,279,a,9,5,1,5,5,2.275182545526547,-1.0589786635126595,8102.8715078686155,0.0674357953972982,-0.24316698884462007,15.460121867688109,-30.544449046113428,30.058115068424186,9.174162719372127
S2-moderate,0.5,279,b,9,5,1,5,5,1.2014460172886006,0.6246491188698811,1809.0409633133154,0.10673224168205343,10.020025754050124,0.677924409913567,8.691318326378964,11.348733181721284,9.174162719372127
