scenario,pi1,rep,scheme,d1,r1,ok,n_with_fail_b,n_cross_c,a0,a1,lam,q,log_xi,se,lo,hi,log_xi_true,se_finite
S2-moderate,0.25,662,a,13,1,1,1,1,-2.0762072608779416,8.348169050112922,8103.083757772934,0.0715592110892764,61.183287338358674,,,,9.174162719372127,
S2-moderate,0.25,662,b,13,1,1,1,1,1.5060003114143636,0.5637634126955355,8103.08386070223,0.0713451691630892,10.880721030379236,,,,9.174162719372127,0.0
S2-moderate,0.25,662,c,13,1,1,1,1,1.3932700712487334,0.8021665436712264,8103.083804928179,0.0717557235272219,12.419650195788009,0.2858811802544895,11.859333378631407,12.979967012944611,9.174162719372127,1.0
S2-moderate,0.25,663,a,12,2,1,2,2,-0.2759666457305015,4.2784332641188225,8103.083835972327,0.0805095593316153,31.985461469421452,,,,9.174162719372127,
S2-moderate,0.25,663,b,12,2,1,2,2,1.6299086211732416,0.1386901853288786,8102.351975816589,0.0802621877229606,8.094722140053015,0.8173142418965788,6.492815661884063,9.696628618221968,9.174162719372127,1.0
S2-moderate,0.25,663,c,12,2,1,2,2,-1.4799927865761962,1.9532012525259388,3.4290197889414302,0.3797891281534482,9.828516314433609,0.4578360006464936,8.931174242340624,10.725858386526593,9.174162719372127,1.0
S2-moderate,0.25,648,a,13,1,1,1,1,-1.6137777657092878,3.8893902892410734,22.511265465717766,0.2823604569876891,13.80984435512856,,,,9.174162719372127,
S2-moderate,0.25,648,b,13,1,1,1,1,1.0525597853241475,0.8248567280543453,1640.0869042370118,0.1155278924589834,10.571962633339911,1.5389992959126413,7.555579441118633,13.58834582556119,9.174162719372127,1.0
S2-moderate,0.25,648,c,13,1,1,1,1,-1.0986121463459757,0.7643457112776498,1.7661178626347016,0.4043860725197299,8.159508255236057,0.5480647105438943,7.085321161372654,9.23369534909946,9.174162719372127,1.0
S2-moderate,0.25,649,a,6,3,1,3,3,-7.796400030136916,6.566909149500508,0.0001234098044877,0.9219696580196408,10.937435864575043,,,,9.174162719372127,
S2-moderate,0.25,649,b,6,3,1,3,3,-10.282717439548623,11.999979597799474,0.0001234099097527,0.9203053275843096,13.673781747556015,,,,9.174162719372127,0.0
S2-moderate,0.25,649,c,6,3,1,3,3,-3.2882831613698627,2.633082974025169,0.0753679000408235,0.5699085048317752,9.713465996427402,,,,9.174162719372127,0.0
S2-moderate,0.25,650,a,9,2,1,2,2,-1.2157011576372283,-0.7279464448978195,0.2363049305806829,0.5028736064563423,6.506054876407288,,,,9.174162719372127,
S2-moderate,0.25,650,b,9,2,1,2,2,1.1225581246305605,0.6882305712712242,1866.0746946834447,0.1126036886398284,10.223478909833156,,,,9.174162719372127,0.0
S2-moderate,0.25,650,c,9,2,1,2,2,-0.7906987588779553,1.453552680708207,9.541209927967552,0.3158339786718692,9.605647001403458,,,,9.174162719372127,0.0
S2-moderate,0.25,651,a,9,2,1,2,2,0.3613566263523573,3.0838134877894263,8102.854925958976,0.0688066988089694,28.118871131159363,,,,9.174162719372127,
S2-moderate,0.25,651,b,9,2,1,2,2,1.416527159459017,0.5013609477087391,3968.2363318272937,0.0862903427994255,9.9609690010465,,,,9.174162719372127,0.0
S2-moderate,0.25,651,c,9,2,1,2,2,-0.4778930327762291,1.3392630295785803,17.402124468903885,0.2852995194870282,9.53470487848718,0.3669513856952905,8.815493378447343,10.253916378527016,9.174162719372127,1.0
S2-moderate,0.25,668,a,6,3,1,3,3,-6.125692540238788,5.293797365279018,0.001359320519755,0.7846607931025702,10.710679208045793,,,,9.174162719372127,
S2-moderate,0.25,668,b,6,3,1,3,3,-2.899090822758985,2.428338592792411,0.135490012963194,0.5346475536596756,9.61577431231089,,,,9.174162719372127,0.0
S2-moderate,0.25,668,c,6,3,1,3,3,-1.2146901903628209,1.501914989850517,3.29534168105087,0.3700302542631324,9.32633799159718,,,,9.174162719372127,0.0
S2-moderate,0.25,669,a,7,3,1,3,3,-0.4933024690690947,-0.4985581132334192,1.1399766546719488,0.3952407484463415,6.48879770745261,,,,9.174162719372127,
S2-moderate,0.25,669,b,7,3,1,3,3,-0.8440580436243563,1.7242927614496724,7.264557543747138,0.3074078482778282,10.025786316102677,,,,9.174162719372127,0.0
S2-moderate,0.25,669,c,7,3,1,3,3,-0.9902545861028832,1.992182309734756,6.945128863747768,0.3107409469390556,10.412922641897277,,,,9.174162719372127,0.0
S2-moderate,0.25,670,a,9,2,1,2,2,-4.6606709841026035,0.0118914711914236,0.0001234098044289,0.9129518001071644,7.251024790247123,,,,9.174162719372127,
S2-moderate,0.25,670,b,9,2,1,2,2,-6.765720211079011,11.999999997839808,0.434511556631816,0.4654788443944424,19.480147769904217,,,,9.174162719372127,0.0
S2-moderate,0.25,670,c,9,2,1,2,2,0.7362615834613476,0.9955022168014628,584.2908619826599,0.145716326153117,10.50888837091928,0.2714068433314969,9.97694073283184,11.04083600900672,9.174162719372127,1.0
S2-moderate,0.25,671,a,12,2,1,2,2,0.4872519717763982,2.6999824157985195,6746.487586386851,0.0762189399364528,23.71197281747243,,,,9.174162719372127,
S2-moderate,0.25,671,b,12,2,1,2,2,1.583733547952824,0.2873424548184177,6208.599674555431,0.0779300981592094,8.902702171046665,0.5536289722367964,7.817609324664618,9.987795017428711,9.174162719372127,1.0
S2-moderate,0.25,671,c,12,2,1,2,2,-0.7459913696855514,1.69319081291035,14.790414776721912,0.3017783756297654,9.93644803200314,0.4741830341437974,9.007066363001371,10.865829701004909,9.174162719372127,1.0
S2-moderate,0.25,672,a,7,3,1,3,3,-7.268566477771798,5.0112474130309534,0.0001234098044011,0.943823881176068,10.11387979844292,,,,9.174162719372127,
S2-moderate,0.25,672,b,7,3,1,3,3,-1.3927136854888855,2.819770289803134,18.857497622937636,0.3114340764541213,11.790994713959954,,,,9.174162719372127,0.0
S2-moderate,0.25,672,c,7,3,1,3,3,-0.8418189786550363,0.5479001226926439,4.6969751080939535,0.3764464271030536,8.138861731930973,,,,9.174162719372127,0.0
S2-moderate,0.25,673,a,10,2,1,2,2,0.1607632814538935,1.487393540362601,132.09313267381074,0.193390170921661,10.861016716577645,,,,9.174162719372127,
S2-moderate,0.25,673,b,10,2,1,2,2,1.3303663907720062,0.5026435821628655,2131.9386233806517,0.0982951712779232,9.55308011114755,,,,9.174162719372127,0.0
S2-moderate,0.25,673,c,10,2,1,2,2,-0.8090046290276878,1.1647269863248129,4.631200007261479,0.3417860208429394,8.858631906356258,0.5064004147972719,7.866105331597462,9.851158481115055,9.174162719372127,1.0
S2-moderate,0.25,674,a,7,3,1,3,3,-5.328413979848532,1.7108509606109648,0.0001234098042531,0.897461184946848,8.305912986070924,,,,9.174162719372127,
S2-moderate,0.25,674,b,7,3,1,3,3,-8.431162411845625,9.156017039059543,0.0002677491142273,0.8551292716097685,12.545879870339345,,,,9.174162719372127,0.0
S2-moderate,0.25,674,c,7,3,1,3,3,-1.3733265282771172,1.4867573375410958,1.429885258810014,0.3919739011576543,9.159039241423478,,,,9.174162719372127,0.0
S2-moderate,0.25,675,a,11,2,1,2,2,-6.185363079434285,3.0599970726660835,0.0001234098041375,0.9392069482419784,8.95738634547633,,,,9.174162719372127,
S2-moderate,0.25,675,b,11,2,1,2,2,-8.541939084478056,8.185424732043838,0.0001234098041247,0.9390539962018146,11.540770244846575,4.949080112885873,1.8407514669868394,21.24078902270631,9.174162719372127,1.0
S2-moderate,0.25,675,c,11,2,1,2,2,-1.926026632999795,1.5967823920549964,0.6207290678955376,0.4637426032730941,8.9568447884735,0.530442543061879,7.9171965082043805,9.99649306874262,9.174162719372127,1.0
S2-moderate,0.25,676,a,8,3,1,3,3,-4.702898016722104,-0.0973082238879042,0.0001234098043427,0.9281315491428832,7.1930894208085885,,,,9.174162719372127,
S2-moderate,0.25,676,b,8,3,1,3,3,-5.97546028987,4.2541693548636506,0.0006810403151058,0.8319447334191089,9.902819531022717,2.117157175937896,5.75326771657391,14.052371345471524,9.174162719372127,1.0
S2-moderate,0.25,676,c,8,3,1,3,3,-1.4957386512169093,1.5887858794234044,1.866445554799478,0.403861482452983,9.240455817349552,0.5915439290514412,8.08105102113541,10.399860613563694,9.174162719372127,1.0
S2-moderate,0.25,677,a,13,1,1,1,1,0.5217373306434817,2.7716090642017335,8103.083871327454,0.0671570685184766,26.40469676569003,,,,9.174162719372127,
S2-moderate,0.25,677,b,13,1,1,1,1,1.731739422692537,0.1441995947436339,8102.96539201562,0.066936997664211,8.14807113691443,0.6556117966733308,6.863095627595104,9.433046646233755,9.174162719372127,1.0
S2-moderate,0.25,677,c,13,1,1,1,1,-0.9198421918996172,1.8186145200642752,7.703298345870805,0.3159800536067414,10.014038810250243,1.002999535396064,8.048195844363551,11.979881776136935,9.174162719372127,1.0
S2-moderate,0.25,678,a,6,3,1,3,3,-4.5390770755486685,-0.7216699588255875,0.000123409804194,0.9417596048953102,6.85350728210514,,,,9.174162719372127,
S2-moderate,0.25,678,b,6,3,1,3,3,-8.438989175360796,11.999999993868306,0.0113212393482265,0.685510305823758,15.668255387748363,,,,9.174162719372127,0.0
S2-moderate,0.25,678,c,6,3,1,3,3,-1.6120744930311088,1.6953625315135372,2.029631520491004,0.4123498631303004,9.355948729262458,0.5722217314410745,8.2344147444668,10.477482714058116,9.174162719372127,1.0
S2-moderate,0.25,679,a,13,1,1,1,1,1.3826500824729728,0.86339765423632,6078.5080044809265,0.0703220765861643,12.787150150835576,,,,9.174162719372127,
S2-moderate,0.25,679,b,13,1,1,1,1,1.6160429051605458,0.3748380049087161,6329.886339205366,0.0691000175262552,9.564474166106091,0.4737394077122729,8.6359619889327,10.492986343279483,9.174162719372127,1.0
S2-moderate,0.25,679,c,13,1,1,1,1,0.1268679098381418,0.4353465167661044,22.78233226783328,0.2658698181002398,7.8209847155350385,,,,9.174162719372127,0.0
S2-moderate,0.25,688,a,10,2,1,2,2,-7.471496931110395,5.983590974638016,0.0001234098042717,0.9228419280658752,10.568789635912967,,,,9.174162719372127,
S2-moderate,0.25,688,b,10,2,1,2,2,-5.358170360074094,2.205889919496639,0.000302396653121,0.8731728387782441,8.647836107403169,,,,9.174162719372127,0.0
S2-moderate,0.25,688,c,10,2,1,2,2,-2.978406179782591,2.740384165660953,0.159438139150723,0.5284711266046992,9.89526746447748,,,,9.174162719372127,0.0
S2-moderate,0.25,689,a,14,1,1,1,1,-3.7297649490985902,10.609863397862508,687.0112707110806,0.1539242101701645,39.18798076551911,,,,9.174162719372127,
S2-moderate,0.25,689,b,14,1,1,1,1,1.0464817163520896,0.2427696529720118,703.5056457281597,0.1528853486417082,7.931416419551303,0.8542641275093942,6.257089496348358,9.605743342754248,9.174162719372127,1.0
S2-moderate,0.25,689,c,14,1,1,1,1,-5.640528874217109,5.102273083531097,0.0033945351566564,0.7471683884351195,10.597898422822876,,,,9.174162719372127,0.0
S2-moderate,0.25,690,a,15,1,1,1,1,-3.4674641535654853,10.997386495750622,4230.5250155696085,0.0955908579864028,60.35990254713363,,,,9.174162719372127,
S2-moderate,0.25,690,b,15,1,1,1,1,1.21802137974647,0.6095283049794573,2730.8541714257135,0.1080465059031867,9.79530465104344,,,,9.174162719372127,0.0
S2-moderate,0.25,690,c,15,1,1,1,1,-2.3560467097237243,2.359467246858811,0.5167175233473815,0.4799857630833675,9.594441010625475,0.6272606665952957,8.365032695180108,10.823849326070842,9.174162719372127,1.0
S2-moderate,0.25,691,a,11,2,1,2,2,-3.97707800838224,10.845113851966063,367.3162211924408,0.1715317589474082,36.607021744926314,,,,9.174162719372127,
S2-moderate,0.25,691,b,11,2,1,2,2,1.2187387987566094,0.4029951575109042,1626.6840203044358,0.1192844884762722,8.801278343395085,,,,9.174162719372127,0.0
S2-moderate,0.25,691,c,11,2,1,2,2,-1.421387008293279,0.6426919665272564,0.7459985828236849,0.4555697673950003,7.925844546311919,0.6794767968573001,6.594094496140972,9.257594596482866,9.174162719372127,1.0
S2-moderate,0.25,684,a,11,2,1,2,2,-2.370229896727726,9.120791735578129,8101.951342436788,0.0633231326062303,73.78652964984656,,,,9.174162719372127,
S2-moderate,0.25,684,b,11,2,1,2,2,1.764190484690137,0.1390995603729079,8095.118258172889,0.0628671231961371,8.145825788075927,,,,9.174162719372127,0.0
S2-moderate,0.25,684,c,11,2,1,2,2,-0.5124087747529111,0.9121148570061496,6.9995955622408275,0.3169795214948593,8.591292983842024,,,,9.174162719372127,0.0
S2-moderate,0.25,685,a,10,2,1,2,2,-4.120114231572732,-1.4906069054590525,0.0001234098098112,0.9361442381545974,6.236754041030656,,,,9.174162719372127,
S2-moderate,0.25,685,b,10,2,1,2,2,0.3600238558659462,1.1332293271724532,262.5100540707193,0.1869962379270455,10.196518788490284,,,,9.174162719372127,0.0
S2-moderate,0.25,685,c,10,2,1,2,2,-2.1265371097763732,2.1279065969023527,0.824446780714009,0.454608924520249,9.625644736698446,,,,9.174162719372127,0.0
S2-moderate,0.25,686,a,13,1,1,1,1,-1.1823602090110503,5.496936489924018,2394.6585544628547,0.1268421696234697,27.45464345408697,,,,9.174162719372127,
S2-moderate,0.25,686,b,13,1,1,1,1,0.939521101757164,0.7191774909394697,1744.2262018546726,0.1368831745532816,9.776478288357875,0.34549499235218617,9.099320546508649,10.453636030207102,9.174162719372127,1.0
S2-moderate,0.25,686,c,13,1,1,1,1,-1.2851712506045716,0.0209899441940668,0.8372314177630109,0.4748654114422673,7.297484770332505,0.4348220881080699,6.445249137958186,8.149720402706825,9.174162719372127,1.0
S2-moderate,0.25,687,a,8,3,1,3,3,-8.013862363080953,10.400157328196885,0.002454597309155,0.7258792343403807,14.208618606916923,,,,9.174162719372127,
S2-moderate,0.25,687,b,8,3,1,3,3,-1.415935699081306,1.3191802733737847,1.0139625174441176,0.4078109584200786,8.878826228364263,,,,9.174162719372127,0.0
S2-moderate,0.25,687,c,8,3,1,3,3,-1.9478610699742664,2.757226649763286,1.3646720311606535,0.3897197949126069,10.77951054713465,,,,9.174162719372127,0.0
S2-moderate,0.25,680,a,11,2,1,2,2,-5.125167466431268,7.95024250308131,0.2601732512646048,0.4972891141585223,14.926988658580694,,,,9.174162719372127,
S2-moderate,0.25,680,b,11,2,1,2,2,1.1012294559765614,0.6431329918773421,1364.7887149671822,0.1193196063956376,9.79186214538096,0.7906266844963689,8.242262318551765,11.341461972210157,9.174162719372127,1.0
S2-moderate,0.25,680,c,11,2,1,2,2,0.8869863096310782,0.8087490337774594,792.2256823875271,0.1374087545559116,10.047717216599446,0.2261642442439315,9.60444344329062,10.490990989908273,9.174162719372127,1.0
S2-moderate,0.25,681,a,9,2,1,2,2,-1.6639500160758014,1.7694449471884444,0.8221269386903518,0.4155771637315234,9.341011976173824,,,,9.174162719372127,
S2-moderate,0.25,681,b,9,2,1,2,2,1.5025189127594132,0.4718283040167939,3999.912212273652,0.0767313330272182,10.051654540967425,,,,9.174162719372127,0.0
S2-moderate,0.25,681,c,9,2,1,2,2,-0.0152821458054779,0.8146020211179112,24.71462678282315,0.2561924829008448,8.734081629035364,0.5503500162640576,7.655415418266778,9.81274783980395,9.174162719372127,1.0
S2-moderate,0.25,682,a,9,2,1,2,2,-2.1157343717702024,0.1197004929410031,0.0412052108142557,0.5696331871539083,7.334955519582238,,,,9.174162719372127,
S2-moderate,0.25,682,b,9,2,1,2,2,1.1526352363046977,0.6419266666472014,1180.4094217515149,0.111436068093907,9.984208806395149,,,,9.174162719372127,0.0
S2-moderate,0.25,682,c,9,2,1,2,2,-1.7299670857093596,2.2892299827630387,1.454455641272623,0.388842929851098,10.217454839756304,,,,9.174162719372127,0.0
S2-moderate,0.25,683,a,13,1,1,1,1,-9.002511184212517,9.292292272331736,0.0001234098042836,0.9341578990818658,12.097104276642629,,,,9.174162719372127,
S2-moderate,0.25,683,b,13,1,1,1,1,-5.5235387922077095,7.459810522185443,0.0627110393666525,0.5838396265628298,13.393513735709949,,,,9.174162719372127,0.0
S2-moderate,0.25,683,c,13,1,1,1,1,1.412788471986115,0.7270026758690136,8103.083927211793,0.0738248599006837,11.802327457243816,0.23262336159251093,11.346394046559857,12.258260867927776,9.174162719372127,1.0
S2-moderate,0.25,692,a,10,2,1,2,2,-2.7702113220719493,6.171173718913402,18.162334977925763,0.2946791113141175,17.194428607692323,,,,9.174162719372127,
S2-moderate,0.25,692,b,10,2,1,2,2,0.8976234957307365,0.265843644688997,368.0160072039047,0.1691272562087264,8.000667251482058,,,,9.174162719372127,0.0
S2-moderate,0.25,692,c,10,2,1,2,2,-3.5621014770644472,2.6946346231098985,0.0347083806082727,0.6097988536074486,9.516192530382584,,,,9.174162719372127,0.0
S2-moderate,0.25,693,a,11,2,1,2,2,-2.5962946458401475,5.771608555628946,39.7306099426347,0.2974137467167693,16.455482275030345,,,,9.174162719372127,
S2-moderate,0.25,693,b,11,2,1,2,2,0.5549755439624384,0.8114005033102543,595.5923372303586,0.1821124614169619,9.437491605214532,0.4851780194626754,8.486560160977215,10.38842304945185,9.174162719372127,1.0
S2-moderate,0.25,693,c,11,2,1,2,2,-0.3585361426050782,0.5614009072896776,24.960239262886393,0.3184140078537385,8.17945335376128,0.4750396363901691,7.248392775207546,9.110513932315015,9.174162719372127,1.0
S2-moderate,0.25,694,a,15,1,1,1,1,-3.930002913792596,-1.728633392206142,0.0001234098041572,0.9389641699114816,5.889988443704575,,,,9.174162719372127,
S2-moderate,0.25,694,b,15,1,1,1,1,-9.143306027017855,11.002304363159167,0.0005544159526633,0.8530361617991972,13.415668823591789,,,,9.174162719372127,0.0
S2-moderate,0.25,694,c,15,1,1,1,1,-4.224300306791161,2.172752243705589,0.0042190287274009,0.7386756660578389,8.712352303267766,1.2394307116210648,6.283112747157629,11.141591859377902,9.174162719372127,1.0
S2-moderate,0.25,695,a,12,2,1,2,2,-7.872295359301062,6.337099045173956,0.0001234098041064,0.9668835379162036,10.508996481456316,,,,9.174162719372127,
S2-moderate,0.25,695,b,12,2,1,2,2,-5.104942193439771,0.3134026376970777,0.0001234098041004,0.9672345846760496,7.4301110566452016,1.5560845006991353,4.380241478373904,10.4799806349165,9.174162719372127,1.0
S2-moderate,0.25,695,c,12,2,1,2,2,-4.084643503369396,2.7815772669076324,0.0179172895809048,0.6792058699492146,9.32895653741119,0.6466045202834089,8.061634965414909,10.59627810940747,9.174162719372127,1.0
S2-moderate,0.25,696,a,9,2,1,2,2,-2.9482371913047345,10.183633071706922,8103.039435045066,0.0735906033618425,71.34859603998557,,,,9.174162719372127,
S2-moderate,0.25,696,b,9,2,1,2,2,1.171281209482636,1.2283398202636393,8103.082238147842,0.0735261567106334,15.188877957307632,,,,9.174162719372127,0.0
S2-moderate,0.25,696,c,9,2,1,2,2,-0.7892896344099566,1.5061549571147936,10.08291975243021,0.3124372915081234,9.710488668829353,,,,9.174162719372127,0.0
S2-moderate,0.25,697,a,14,1,1,1,1,-9.079197852868209,9.425402264756924,0.000123409804152,0.9531284551349192,11.937135682866296,,,,9.174162719372127,
S2-moderate,0.25,697,b,14,1,1,1,1,-4.989267632824725,0.5286123931485066,0.0001234098049099,0.9533775504653468,7.388501200565978,,,,9.174162719372127,0.0
S2-moderate,0.25,697,c,14,1,1,1,1,-0.1740467628930213,0.5291809594177757,17.65687605609677,0.3018171360106283,7.937307693066974,1.8507373939543128,4.309929056075004,11.564686330058944,9.174162719372127,1.0
S2-moderate,0.25,698,a,11,2,1,2,2,-3.3984730374010343,10.68685037596795,2497.963046351083,0.1040441208411287,54.79201575282889,,,,9.174162719372127,
S2-moderate,0.25,698,b,11,2,1,2,2,1.3979518825840411,0.2649456623462776,2479.7887402220185,0.1036775244599691,8.407802641324652,,,,9.174162719372127,0.0
S2-moderate,0.25,698,c,11,2,1,2,2,-1.935377430620021,1.837042125183948,0.6657565721666512,0.4493503438736815,9.27176774017653,,,,9.174162719372127,0.0
S2-moderate,0.25,699,a,10,2,1,2,2,-3.616362864258408,-1.6657377039770462,0.0001234098045791,0.8891860552544693,5.593771746569022,,,,9.174162719372127,
S2-moderate,0.25,699,b,10,2,1,2,2,-8.271444414788816,9.42634514689443,0.0003568817929642,0.8294751070788526,12.74124290766535,,,,9.174162719372127,0.0
S2-moderate,0.25,699,c,10,2,1,2,2,-2.428289486883267,2.1479409777535947,0.1581518676943196,0.4970965443222567,9.336288121712933,,,,9.174162719372127,0.0
S2-moderate,0.25,708,a,10,2,1,2,2,0.2965500263041429,1.8850475263196376,675.2967546468427,0.1505645432740886,13.184091669237151,,,,9.174162719372127,
S2-moderate,0.25,708,b,10,2,1,2,2,1.0367710371873455,0.2780335861812012,681.8515065420102,0.1504352265572889,8.123427840009137,,,,9.174162719372127,0.0
S2-moderate,0.25,708,c,10,2,1,2,2,-3.53861367646876,2.4418480396068616,0.0291650623029814,0.6237202323307267,9.254577430979388,,,,9.174162719372127,0.0
S2-moderate,0.25,709,a,9,2,1,2,2,-4.2479038831622,-0.7198368847281906,0.0001234098046616,0.9175048717693868,6.577365078876385,,,,9.174162719372127,
S2-moderate,0.25,709,b,9,2,1,2,2,-8.61911356124649,9.145881731640667,0.0001857801673591,0.8951505125638409,12.194964034551266,,,,9.174162719372127,0.0
S2-moderate,0.25,709,c,9,2,1,2,2,-1.7734873728661749,1.834948713241525,0.8383540620450579,0.4312682983614229,9.27719778717918,0.7508424172730876,7.8055736912589335,10.748821883099426,9.174162719372127,1.0
S2-moderate,0.25,710,a,10,2,1,2,2,-5.06788165760204,0.3927594057763779,0.00012340980426,0.94974630487282,7.519162168629133,,,,9.174162719372127,
S2-moderate,0.25,710,b,10,2,1,2,2,-8.614832120221525,8.107447813566413,0.0001234098047845,0.9495128244476956,11.49094519547892,,,,9.174162719372127,0.0
S2-moderate,0.25,710,c,10,2,1,2,2,-0.997149011828185,1.6436848839150748,10.063697686183977,0.3353461228659959,9.699256558259432,0.39472803006602664,8.925603835641576,10.472909280877287,9.174162719372127,1.0
S2-moderate,0.25,711,a,14,1,1,1,1,-6.573047343323834,10.123056645896847,0.0793449816453793,0.5625240046297351,15.77465442509836,,,,9.174162719372127,
S2-moderate,0.25,711,b,14,1,1,1,1,-1.3719146205670305,0.3028235736100293,0.4472693813217676,0.4712043782259802,7.4722645471062,,,,9.174162719372127,0.0
S2-moderate,0.25,711,c,14,1,1,1,1,-2.497595168974938,1.6621695503120528,0.1261514648969594,0.5375004038449135,8.755954896153295,,,,9.174162719372127,0.0
S2-moderate,0.25,716,a,11,2,1,2,2,0.1375118686848547,3.404784313897769,4321.7974499724105,0.079885623152043,27.01362039909752,,,,9.174162719372127,
S2-moderate,0.25,716,b,11,2,1,2,2,1.5367645266071197,0.1370278935955846,2553.535989059181,0.0937503275723939,7.771005936965278,,,,9.174162719372127,0.0
S2-moderate,0.25,716,c,11,2,1,2,2,-1.3650226073709777,1.471349277723926,1.356181538977651,0.398143922319627,8.988626165136743,,,,9.174162719372127,0.0
S2-moderate,0.25,717,a,14,1,1,1,1,-3.954104761750292,11.266843998980576,1350.7343287162566,0.1430160495245554,43.746687359478294,,,,9.174162719372127,
S2-moderate,0.25,717,b,14,1,1,1,1,0.8094997584049135,0.577096611333606,763.0617336151373,0.1634375794728317,8.933835963309479,0.6428765239918057,7.673821129779239,10.193850796839717,9.174162719372127,1.0
S2-moderate,0.25,717,c,14,1,1,1,1,-0.3018738971911131,1.252178343772985,54.46445295366833,0.269927098934807,9.49833118698314,0.32856220779588285,8.854361093022245,10.142301280944036,9.174162719372127,1.0
S2-moderate,0.25,718,a,15,1,1,1,1,0.1966382950694414,3.13928663781357,8102.976134274572,0.0887078071940794,23.678484061731517,,,,9.174162719372127,
S2-moderate,0.25,718,b,15,1,1,1,1,1.506074569598722,0.1279059342839571,5475.834735355787,0.0988640207112822,7.806856146028075,0.539267011014852,6.749912226388401,8.86380006566775,9.174162719372127,1.0
S2-moderate,0.25,718,c,15,1,1,1,1,-1.3719015095876157,0.3701269320697608,0.9140038960426052,0.4695573915919202,7.596573711580999,0.6663400595759499,6.290571193355863,8.902576229806135,9.174162719372127,1.0
S2-moderate,0.25,719,a,13,1,1,1,1,0.1012465521233406,0.6989130149133778,36.97022410108566,0.2536215735639505,8.38888434302267,,,,9.174162719372127,
S2-moderate,0.25,719,b,13,1,1,1,1,1.0992277874803893,0.3104117827460835,590.443101588909,0.1430325073994122,8.063183623262562,9.292526661959181,-10.149833959555641,26.276201206080763,9.174162719372127,1.0
S2-moderate,0.25,719,c,13,1,1,1,1,-1.545177482950027,1.806381181374185,1.3475074653213717,0.4060996964912629,9.291615578161162,2.013525266708757,5.345178573450592,13.238052582871731,9.174162719372127,1.0
S2-moderate,0.25,712,a,9,2,1,2,2,-5.289305355051425,1.2934069450169214,0.0001234098041075,0.9187550168596584,8.063188962517401,,,,9.174162719372127,
S2-moderate,0.25,712,b,9,2,1,2,2,-7.536082732633538,6.305316022077529,0.000144827044256,0.9109339875340862,10.780916070275197,,,,9.174162719372127,0.0
S2-moderate,0.25,712,c,9,2,1,2,2,-0.7094520956697985,0.7830242115065514,4.932478958824284,0.3484323566005038,8.387009068201028,,,,9.174162719372127,0.0
S2-moderate,0.25,713,a,9,2,1,2,2,-4.421048405783676,-0.7106966089817457,0.000123409806702,0.929590678925108,6.764825564933786,,,,9.174162719372127,
S2-moderate,0.25,713,b,9,2,1,2,2,-0.6352782988786448,0.9397490092604917,8.768969955083863,0.3300678913928737,8.681168358960846,1.2433104318811703,6.244324690870812,11.11801202705088,9.174162719372127,1.0
S2-moderate,0.25,713,c,9,2,1,2,2,-3.254054078516756,3.0123060815416824,0.1194071181925611,0.5487690803389654,10.043118576232034,1.063647919118879,7.958406962528059,12.12783018993601,9.174162719372127,1.0
S2-moderate,0.25,714,a,12,2,1,2,2,-5.61817921705075,5.095094963225305,0.0034471205704768,0.7357484061951685,10.731521992899737,,,,9.174162719372127,
S2-moderate,0.25,714,b,12,2,1,2,2,-4.612563975166346,1.650339944140502,0.0008782472549188,0.8122845823125772,8.346225546911299,1.624031574405203,5.1631821513212195,11.529268942501378,9.174162719372127,1.0
S2-moderate,0.25,714,c,12,2,1,2,2,-2.5365108716749063,2.9384748580614684,0.5643015676403602,0.4595886229612886,10.436296525121293,0.7349010186573294,8.995916996351129,11.876676053891456,9.174162719372127,1.0
S2-moderate,0.25,715,a,9,2,1,2,2,-9.924493241839928,11.527817602965808,0.0001234098054472,0.922916497844413,13.246368714812109,,,,9.174162719372127,
S2-moderate,0.25,715,b,9,2,1,2,2,-4.288751151297005,1.805644766334908,0.0018914452544787,0.7674914372029168,8.421665637130902,1.7587988196070539,4.9744832946495166,11.868847979612287,9.174162719372127,1.0
S2-moderate,0.25,715,c,9,2,1,2,2,-1.187284870596101,1.8941664866486567,4.64363279562789,0.3482527358328067,9.856373429843218,0.5321424486084935,8.813393395925615,10.899353463760821,9.174162719372127,1.0
S2-moderate,0.25,700,a,11,2,1,2,2,-1.4635677254804094,-0.2006367985523615,0.2878690486272781,0.5069659922764961,7.084466338653706,,,,9.174162719372127,
S2-moderate,0.25,700,b,11,2,1,2,2,0.90302577772758,0.9003266709435729,1360.6881055770232,0.1293965660665834,10.606587405034023,0.5337056090253087,9.560543632997403,11.652631177070644,9.174162719372127,1.0
S2-moderate,0.25,700,c,11,2,1,2,2,-1.4950063943837495,1.4665535427567904,1.8707491185530296,0.4107542469339723,9.083679124178335,0.5502563481642387,8.005196499511895,10.162161748844776,9.174162719372127,1.0
S2-moderate,0.25,701,a,8,3,1,3,3,-2.8704137870171405,-1.9994622136651796,0.0006547361879243,0.8057606209878502,5.340370167919404,,,,9.174162719372127,
S2-moderate,0.25,701,b,8,3,1,3,3,1.3797041479931345,0.3921695069707678,1828.0131701158607,0.0979308089609843,9.039214825915836,,,,9.174162719372127,0.0
